transaction_id,customer_id,product_id,transaction_date
13015,53842,430965,2015-05-07
15872,728779,389200,2015-05-07
16992,695657,66974,2015-05-07
6239,1310502,318333,2015-05-07
9414,53842,119736,2015-05-07
9083,364212,47682,2015-05-07
8369,935325,37029,2015-05-07
792,1103292,322666,2015-05-07
12793,819001,17478,2015-05-07
5893,947843,183899,2015-05-06
14019,967112,373842,2015-05-06
1161,1371841,433423,2015-05-06
12066,813925,198921,2015-05-06
15271,508929,141461,2015-05-06
6731,1391065,88160,2015-05-06
6731,1391065,335033,2015-05-06
1704,1232441,190667,2015-05-06
1446,1089853,466008,2015-05-06
5954,1311022,388417,2015-05-06
11498,447415,145254,2015-05-06
16579,899857,265846,2015-05-06
6464,347819,88594,2015-05-07
17440,68085,51354,2015-05-07
12357,1020495,441617,2015-05-07
14199,8876,40990,2015-05-07
16138,76757,257921,2015-05-07
284,792383,204249,2015-05-07
8324,536952,150547,2015-05-06
2119,796940,200507,2015-05-06
5503,119455,185982,2015-05-06
10412,1031691,443015,2015-05-06
2784,1161163,273041,2015-05-06
8812,389532,353482,2015-05-06
7970,935325,458489,2015-05-06
9847,680552,233974,2015-05-06
6583,1239823,133814,2015-05-06
17114,904351,334520,2015-05-06
9001,899857,90325,2015-05-06
5939,1161163,125660,2015-05-06
1616,432343,408933,2015-05-06
15834,389532,29791,2015-05-06
595,735474,390206,2015-05-08
9705,170470,369447,2015-05-08
9705,170470,75790,2015-05-08
9705,170470,420549,2015-05-08
13828,415471,55799,2015-05-08
2681,168272,46008,2015-05-08
3891,1171448,418560,2015-05-08
9604,6699,51354,2015-05-07
404,412403,202983,2015-05-08
15101,668227,222888,2015-05-07
14182,877212,51354,2015-05-07
15132,1171448,109001,2015-05-07
669,76757,352042,2015-05-07
7183,661382,112831,2015-05-07
11768,1138443,28977,2015-05-07
7973,88696,458489,2015-05-07
315,710338,340108,2015-05-07
5713,1143600,36512,2015-05-08
1242,824842,369447,2015-05-07
2506,527506,441653,2015-05-07
10610,479343,369447,2015-05-07
8172,350566,154812,2015-05-07
1243,56775,383785,2015-05-07
10006,941761,404977,2015-05-07
3804,203561,409793,2015-05-07
15806,1354710,147686,2015-05-07
243,1014434,19883,2015-05-07
14647,899857,45895,2015-05-07
7883,1227634,40256,2015-05-07
7883,1227634,356067,2015-05-07
17365,76757,421606,2015-05-07
14448,1298797,290768,2015-05-07
15468,929045,205830,2015-05-07
2764,946268,259884,2015-05-07
5077,1134975,346384,2015-05-07
11451,453409,378519,2015-05-08
11854,51831,169007,2015-05-08
16238,297120,348949,2015-05-08
16238,297120,331381,2015-05-08
16330,1017997,447560,2015-05-08
9705,170470,103030,2015-05-08
9705,170470,102136,2015-05-08
5359,350566,445241,2015-05-07
13098,350566,57702,2015-05-08
12570,935325,232129,2015-05-08
11032,945421,283766,2015-05-07
13812,824842,183756,2015-05-07
13812,824842,446820,2015-05-07
13310,1135374,38483,2015-05-08
2218,568275,257534,2015-05-08
13761,1377272,88453,2015-05-08
174,350566,347850,2015-05-07
1330,214421,355928,2015-05-07
9498,391980,88904,2015-05-08
4234,618840,31055,2015-05-07
9878,492867,448453,2015-05-07
13999,492867,448453,2015-05-07
10006,941761,382057,2015-05-07
12135,236507,215172,2015-05-07
12106,1354710,254196,2015-05-07
2325,833719,81808,2015-05-07
5311,899857,335974,2015-05-07
12278,935325,450788,2015-05-07
12278,935325,279764,2015-05-07
2279,1171448,312717,2015-05-07
14692,76757,119736,2015-05-07
12831,523640,184734,2015-05-07
12979,637017,77686,2015-05-07
7883,1227634,435808,2015-05-07
14118,873605,236969,2015-05-07
7597,656967,206172,2015-05-07
3649,982175,236381,2015-05-07
11546,665150,357318,2015-05-07
10236,350566,151855,2015-05-08
17572,350566,226327,2015-05-08
10236,350566,288525,2015-05-08
4532,1636,449639,2015-05-08
6703,935325,354714,2015-05-08
4627,875891,369447,2015-05-08
1943,76757,247862,2015-05-08
3052,197230,210524,2015-05-07
8767,1330668,51354,2015-05-07
3205,76757,123175,2015-05-07
16330,1017997,333780,2015-05-08
9705,170470,431853,2015-05-08
9705,170470,329334,2015-05-08
14224,935325,52498,2015-05-08
13218,1184392,95729,2015-05-08
1533,701781,118151,2015-05-07
5964,366681,134191,2015-05-07
3813,181252,9211,2015-05-07
12371,1171448,425537,2015-05-07
5171,549778,340921,2015-05-07
380,1179500,59761,2015-05-07
245,393480,79565,2015-05-07
7170,93232,314789,2015-05-07
14685,754661,136182,2015-05-07
16469,350566,51354,2015-05-07
1585,12579,225261,2015-05-07
829,517951,289173,2015-05-07
3694,1090144,375669,2015-05-07
6159,350566,345994,2015-05-07
12085,1014434,19883,2015-05-07
10440,1234997,375249,2015-05-07
2764,946268,449391,2015-05-07
2764,946268,78268,2015-05-07
3782,1226740,198404,2015-05-07
13986,820254,456235,2015-05-07
9252,76757,344921,2015-05-08
669,76757,409138,2015-05-07
15468,929045,229261,2015-05-07
8430,1320501,369447,2015-05-07
6823,1038322,177097,2015-05-07
2660,367987,256513,2015-05-07
15639,1045205,275150,2015-05-08
11854,51831,330084,2015-05-08
16330,1017997,159822,2015-05-08
3615,69543,189961,2015-05-08
17061,350566,170438,2015-05-08
12397,350566,254301,2015-05-07
13476,1208229,454668,2015-05-08
10497,809822,305503,2015-05-08
11331,1265107,185725,2015-05-08
4676,209918,92466,2015-05-07
4676,209918,369447,2015-05-07
11328,76757,71594,2015-05-07
12341,405804,295127,2015-05-07
17628,350566,266439,2015-05-07
7451,904351,344071,2015-05-07
9563,710338,257590,2015-05-07
11988,201495,449391,2015-05-07
11988,201495,78268,2015-05-07
1242,824842,183756,2015-05-07
13812,824842,362974,2015-05-07
15460,949876,221246,2015-05-07
12106,1354710,72021,2015-05-07
6159,350566,193718,2015-05-07
11569,1146423,210928,2015-05-07
1585,12579,371381,2015-05-07
12979,637017,92466,2015-05-07
13986,820254,51354,2015-05-07
10440,1234997,206995,2015-05-07
1892,6699,280375,2015-05-08
10081,884927,325611,2015-05-08
12782,637017,131385,2015-05-07
12782,637017,77686,2015-05-07
3782,1226740,369553,2015-05-07
7597,656967,334763,2015-05-07
7597,656967,109327,2015-05-07
7597,656967,78216,2015-05-07
5320,672630,256721,2015-05-07
12979,637017,200527,2015-05-07
15468,929045,147609,2015-05-07
5395,818050,316472,2015-05-07
11032,945421,275580,2015-05-07
10378,1084569,436056,2015-05-07
13812,824842,80754,2015-05-07
14854,1018974,131727,2015-05-07
10938,824842,183756,2015-05-07
1877,1381652,213807,2015-05-08
9705,170470,329467,2015-05-08
9705,170470,430057,2015-05-08
9350,1058657,358230,2015-05-08
5561,6699,210087,2015-05-08
1477,474972,440677,2015-05-08
11988,201495,342264,2015-05-07
4422,1171448,340921,2015-05-07
5964,366681,389018,2015-05-07
17330,247005,169978,2015-05-07
13821,571677,272770,2015-05-07
7149,56775,383785,2015-05-07
14685,754661,246825,2015-05-07
13927,253004,299264,2015-05-07
14161,1171448,331980,2015-05-07
14692,76757,381508,2015-05-07
13630,92384,166129,2015-05-07
6414,831008,200242,2015-05-07
4380,23964,32227,2015-05-07
14210,350566,388558,2015-05-07
228,935325,170052,2015-05-08
15340,935325,307611,2015-05-08
10236,350566,26745,2015-05-08
11102,401480,243566,2015-05-08
14211,647330,280130,2015-05-08
10086,212442,215879,2015-05-08
6795,282233,385475,2015-05-08
16351,809822,111530,2015-05-08
15629,6699,73602,2015-05-08
10086,212442,212108,2015-05-08
8657,208998,266024,2015-05-08
16330,1017997,192288,2015-05-08
5101,41529,27127,2015-05-08
3615,69543,254932,2015-05-08
11229,350566,184086,2015-05-07
12171,76757,229555,2015-05-07
12862,1271132,237019,2015-05-07
11725,809822,421227,2015-05-07
12187,218217,30314,2015-05-08
3705,218217,30314,2015-05-08
8592,18195,398579,2015-05-08
4234,618840,280342,2015-05-07
4077,393480,79565,2015-05-07
9115,1353452,279866,2015-05-07
10006,941761,80014,2015-05-07
4005,776978,12944,2015-05-07
2910,353389,440677,2015-05-07
2279,1171448,181045,2015-05-07
13630,92384,5073,2015-05-07
13461,966628,221317,2015-05-07
12782,637017,200527,2015-05-07
7597,656967,347223,2015-05-07
7597,656967,13001,2015-05-07
4159,185025,297721,2015-05-07
4849,751200,74296,2015-05-07
15468,929045,294076,2015-05-07
6707,1171448,137279,2015-05-08
1856,76757,97454,2015-05-08
7148,412403,444991,2015-05-08
12341,405804,354881,2015-05-07
7269,775289,460520,2015-05-08
252,468466,77117,2015-05-08
8921,596611,162745,2015-05-08
5480,899857,391740,2015-05-08
12599,163561,257412,2015-05-09
6891,161926,410889,2015-05-09
1801,520501,403619,2015-05-08
7933,412353,293767,2015-05-08
3362,475303,339703,2015-05-08
14580,693709,393115,2015-05-08
7015,1161968,464731,2015-05-09
7015,1161968,7732,2015-05-09
12338,1306949,313945,2015-05-09
8702,349879,254181,2015-05-09
16693,1341879,313887,2015-05-09
3681,449226,119586,2015-05-09
8560,360237,397390,2015-05-08
6631,597161,365784,2015-05-08
14268,536938,432011,2015-05-08
1000,227091,305503,2015-05-08
5157,1252394,135837,2015-05-08
11051,1066430,47801,2015-05-09
11756,418774,230892,2015-05-09
5767,714740,174538,2015-05-08
3147,537828,461665,2015-05-08
7175,536661,134441,2015-05-08
6722,721753,132245,2015-05-08
14725,531000,53239,2015-05-09
11793,1168370,11056,2015-05-09
3993,380118,283201,2015-05-09
7015,1161968,48803,2015-05-09
7015,1161968,464220,2015-05-09
7015,1161968,409426,2015-05-09
11159,735088,124065,2015-05-09
2144,62155,371336,2015-05-09
16909,986577,167587,2015-05-08
3593,871854,200307,2015-05-08
7815,855728,293101,2015-05-08
14725,531000,151468,2015-05-09
17033,1286040,386160,2015-05-08
9689,703462,259884,2015-05-08
14626,653210,11663,2015-05-08
5972,855728,360825,2015-05-09
5747,926289,422779,2015-05-08
5771,76757,191973,2015-05-08
4697,1387584,191973,2015-05-08
5480,899857,229928,2015-05-08
6814,284631,193518,2015-05-08
10311,585363,359844,2015-05-09
7705,451333,247909,2015-05-09
4520,855728,283926,2015-05-08
3594,762687,210087,2015-05-09
1985,1110994,124827,2015-05-08
10010,144508,116587,2015-05-08
14725,531000,360778,2015-05-09
6577,944546,171952,2015-05-09
3585,789937,299044,2015-05-09
3028,227091,359109,2015-05-08
3950,491245,386160,2015-05-08
15754,487926,48009,2015-05-09
7015,1161968,192876,2015-05-09
12638,1161968,98425,2015-05-09
3063,693709,393115,2015-05-08
13522,76757,226726,2015-05-08
13785,755534,303695,2015-05-09
10363,76757,46156,2015-05-08
13980,1046933,204494,2015-05-08
221,171598,237932,2015-05-09
1312,1040946,358041,2015-05-09
10420,163561,386476,2015-05-09
252,468466,339975,2015-05-08
252,468466,207115,2015-05-08
5480,899857,159822,2015-05-08
16167,382509,176584,2015-05-08
5480,899857,87767,2015-05-08
9737,1031046,388974,2015-05-09
14725,531000,101034,2015-05-09
12501,848806,314124,2015-05-08
11174,276464,331640,2015-05-08
2186,1382817,56349,2015-05-08
8599,738195,273747,2015-05-08
2699,508609,451281,2015-05-08
9993,617101,320130,2015-05-08
3841,125769,309557,2015-05-09
920,1322770,320130,2015-05-08
12638,1161968,466161,2015-05-09
11376,213213,148233,2015-05-09
7015,1161968,331514,2015-05-09
16907,698973,182302,2015-05-09
15754,487926,166591,2015-05-09
13353,1288378,133224,2015-05-08
11274,678948,102471,2015-05-08
1369,121914,294438,2015-05-08
9542,90080,272813,2015-05-09
8572,855728,240721,2015-05-09
6891,161926,198087,2015-05-09
1315,254893,201955,2015-05-09
1388,120959,156858,2015-05-09
10808,163561,243171,2015-05-08
252,468466,438150,2015-05-08
5480,899857,131118,2015-05-08
12169,774920,361777,2015-05-08
11384,1039060,347132,2015-05-08
252,468466,369773,2015-05-08
590,855728,198991,2015-05-09
7393,1373543,430930,2015-05-09
15695,1295047,325774,2015-05-10
16462,555773,214183,2015-05-10
8999,97209,331114,2015-05-10
5793,890915,177637,2015-05-10
17281,1272407,328920,2015-05-09
17281,1272407,252100,2015-05-09
6444,452625,165169,2015-05-09
5601,423912,192792,2015-05-09
12122,1339057,187374,2015-05-09
7629,163561,120098,2015-05-09
12234,302769,86686,2015-05-10
7874,1122980,462984,2015-05-10
4463,197559,118519,2015-05-09
12122,1339057,404416,2015-05-09
751,808813,394391,2015-05-09
17281,1272407,208021,2015-05-09
3451,163561,271823,2015-05-09
13346,163561,374092,2015-05-09
1909,138131,215596,2015-05-09
16657,691958,408504,2015-05-10
12719,163561,4538,2015-05-10
7155,87364,373138,2015-05-10
6881,163561,207815,2015-05-09
5005,881599,448274,2015-05-09
17281,1272407,339533,2015-05-09
11520,6190,7943,2015-05-09
10853,1353381,91530,2015-05-10
14180,286616,46170,2015-05-10
6817,298070,145386,2015-05-10
3605,820530,172901,2015-05-09
13346,163561,424515,2015-05-09
10767,109717,66811,2015-05-10
8153,310353,105743,2015-05-10
3437,109717,66811,2015-05-10
2231,558238,419225,2015-05-09
7248,1161968,343861,2015-05-09
7155,87364,373138,2015-05-10
4881,286616,117677,2015-05-10
16972,1084569,436056,2015-05-09
7396,138131,390984,2015-05-09
4515,1149894,7943,2015-05-09
17281,1272407,86049,2015-05-09
17281,1272407,79552,2015-05-09
11799,1016356,103375,2015-05-10
8011,319468,324290,2015-05-10
4082,1325283,340921,2015-05-10
12234,302769,460648,2015-05-10
15158,731580,103242,2015-05-10
1099,804434,359439,2015-05-11
14332,1129594,244302,2015-05-11
14707,812693,51354,2015-05-11
4673,547006,340194,2015-05-11
4302,600815,124093,2015-05-11
17099,761381,417025,2015-05-11
17099,761381,121595,2015-05-11
7641,894034,120050,2015-05-10
14734,527815,40808,2015-05-10
4965,1016356,103375,2015-05-10
10170,1226063,190453,2015-05-11
786,101483,317513,2015-05-10
7253,1302613,341975,2015-05-10
13372,754358,303229,2015-05-10
13372,754358,153874,2015-05-10
10374,1392946,241555,2015-05-10
17659,269635,18985,2015-05-11
4715,596853,405493,2015-05-11
10967,1240133,212918,2015-05-11
12111,577947,188395,2015-05-10
5665,754358,303229,2015-05-10
10374,1392946,412622,2015-05-10
14898,600815,67632,2015-05-11
13273,146698,121409,2015-05-10
4784,858934,185260,2015-05-10
4994,1007078,127978,2015-05-11
15463,68085,51354,2015-05-11
4302,600815,106110,2015-05-11
14815,53842,320130,2015-05-10
7618,527815,408139,2015-05-10
8266,176878,429369,2015-05-10
10704,53842,369447,2015-05-10
8040,740132,63960,2015-05-10
8040,740132,88129,2015-05-10
13069,395745,51354,2015-05-10
7641,894034,262813,2015-05-10
1203,503427,30155,2015-05-11
13702,395979,230075,2015-05-11
10494,434333,465977,2015-05-11
6830,162448,230834,2015-05-11
2673,610418,322577,2015-05-11
4492,234941,29700,2015-05-11
2176,1129594,244302,2015-05-11
16186,935325,79565,2015-05-11
4302,600815,154405,2015-05-11
679,942176,415331,2015-05-11
679,942176,279789,2015-05-11
15320,1340188,369447,2015-05-10
7253,1302613,12143,2015-05-10
8266,176878,217089,2015-05-10
2968,1251955,340921,2015-05-10
15519,1012118,162454,2015-05-11
3470,1307312,306045,2015-05-11
13341,643525,198376,2015-05-11
7747,480722,315545,2015-05-10
15320,1340188,274435,2015-05-10
709,181041,103492,2015-05-10
7641,894034,36026,2015-05-10
3431,553965,288418,2015-05-10
914,120532,452661,2015-05-11
6754,568120,109589,2015-05-10
835,62762,412516,2015-05-10
17275,1017619,354709,2015-05-10
4492,234941,94605,2015-05-11
10155,197879,198921,2015-05-11
8272,1291013,164035,2015-05-10
13273,146698,357978,2015-05-10
12429,527815,466008,2015-05-11
15967,936434,129645,2015-05-11
4145,741899,259884,2015-05-11
14909,154662,96904,2015-05-10
1260,440612,446446,2015-05-12
11622,1388563,232085,2015-05-11
12791,350566,79956,2015-05-11
9873,754188,335331,2015-05-11
14983,1336124,318789,2015-05-11
6099,1027308,369447,2015-05-12
15243,899857,419439,2015-05-12
13694,1361730,159624,2015-05-11
12871,120511,118557,2015-05-12
11318,228610,333606,2015-05-11
5375,1307466,228066,2015-05-12
5375,1307466,27010,2015-05-12
15034,593964,140661,2015-05-11
3752,1393998,144820,2015-05-12
4381,559564,369447,2015-05-12
12791,350566,252040,2015-05-11
15161,1227768,7943,2015-05-11
8451,1276579,143774,2015-05-12
16868,162385,89931,2015-05-12
6415,1165148,118856,2015-05-12
6671,1104878,366119,2015-05-11
8078,1378271,358482,2015-05-11
5375,1307466,210639,2015-05-12
1963,913201,345488,2015-05-12
12362,556688,166050,2015-05-12
8556,766423,370457,2015-05-12
1543,935325,89143,2015-05-11
12558,1368491,93361,2015-05-12
11934,259928,111425,2015-05-12
8626,135997,247141,2015-05-11
7307,350566,82232,2015-05-12
16418,611362,196404,2015-05-12
5541,1232652,331500,2015-05-12
873,1309591,430292,2015-05-11
10122,214985,370365,2015-05-12
15068,1386991,118557,2015-05-12
3012,162385,167590,2015-05-12
10939,523640,184734,2015-05-11
3433,1113650,431276,2015-05-12
9007,1058213,75392,2015-05-11
9007,1058213,461686,2015-05-11
2716,321109,265802,2015-05-11
12890,1323783,250191,2015-05-11
9220,355146,369447,2015-05-11
9220,355146,93169,2015-05-11
9220,355146,379192,2015-05-11
16457,53842,233735,2015-05-11
4445,654573,167750,2015-05-12
5227,722512,277368,2015-05-12
10304,630705,312728,2015-05-11
16954,913201,345488,2015-05-12
13382,908971,210237,2015-05-12
7192,812624,59122,2015-05-12
1260,440612,81155,2015-05-12
14990,53842,34093,2015-05-11
3560,151847,317938,2015-05-11
283,223303,69689,2015-05-12
2697,927838,58868,2015-05-12
7264,53842,293808,2015-05-11
9007,1058213,32581,2015-05-11
13765,222459,172894,2015-05-11
2189,350566,309821,2015-05-11
16512,761680,315976,2015-05-11
703,520501,403619,2015-05-11
13311,722375,204761,2015-05-12
2285,350566,394518,2015-05-11
8370,1322470,205143,2015-05-11
15034,593964,328370,2015-05-11
7165,53842,221329,2015-05-11
2806,1185744,241547,2015-05-11
3433,1113650,327907,2015-05-12
16954,913201,227259,2015-05-12
1963,913201,227259,2015-05-12
7156,750008,316888,2015-05-12
14680,350566,462070,2015-05-12
3750,722641,383767,2015-05-12
5745,433148,110517,2015-05-12
3696,1204493,79565,2015-05-12
4364,1166783,312717,2015-05-12
12791,350566,331980,2015-05-11
873,1309591,181672,2015-05-11
7826,350566,353111,2015-05-11
16753,376837,368180,2015-05-11
5375,1307466,177479,2015-05-12
12961,76757,103221,2015-05-13
13276,138131,256513,2015-05-13
11584,25922,424265,2015-05-13
13705,1378019,165267,2015-05-12
17074,872005,210455,2015-05-12
12658,227091,142671,2015-05-12
626,1298514,374804,2015-05-12
3818,1179262,372902,2015-05-12
1500,1108795,156636,2015-05-12
14438,1023090,332913,2015-05-12
14668,227091,203728,2015-05-12
2990,1032778,429775,2015-05-12
6483,870323,446167,2015-05-12
15067,1035814,137305,2015-05-12
8852,972698,79714,2015-05-12
4638,805787,33241,2015-05-12
10254,1086108,395497,2015-05-12
4891,227091,57772,2015-05-12
13104,1112198,189774,2015-05-13
2310,759353,50745,2015-05-13
12786,350566,200527,2015-05-13
12978,278940,175682,2015-05-13
256,875921,72062,2015-05-12
16995,1041562,22145,2015-05-12
4878,152693,191852,2015-05-12
4878,152693,161613,2015-05-12
5811,1052403,94121,2015-05-12
8975,997282,423318,2015-05-12
10404,1035814,49384,2015-05-12
4662,501391,227211,2015-05-13
9902,1390178,33362,2015-05-13
12563,76757,411527,2015-05-12
16124,1220372,179372,2015-05-13
5377,76757,387373,2015-05-13
10162,1241378,413865,2015-05-13
9269,1336520,420367,2015-05-13
784,1134975,394518,2015-05-12
17507,458337,331725,2015-05-12
1867,705439,338960,2015-05-12
16889,879019,213807,2015-05-12
2610,1101242,90823,2015-05-12
5251,573466,137974,2015-05-12
1258,791204,178123,2015-05-12
326,493320,379520,2015-05-12
8511,1065827,306482,2015-05-12
707,1135249,388004,2015-05-12
12978,278940,78436,2015-05-13
425,813446,226366,2015-05-13
2100,497935,4887,2015-05-12
1239,1315102,409804,2015-05-12
455,389532,224169,2015-05-12
8975,997282,114840,2015-05-12
14679,80604,88806,2015-05-12
1311,1104878,342775,2015-05-12
5811,1052403,343377,2015-05-12
11311,227091,282298,2015-05-12
12934,1035814,113641,2015-05-13
6853,138131,150877,2015-05-13
11659,400676,62599,2015-05-13
5922,494059,290999,2015-05-12
9452,76757,68708,2015-05-12
17483,858524,124780,2015-05-12
12563,76757,348039,2015-05-12
11766,682501,17478,2015-05-13
2687,935481,199646,2015-05-13
5483,531661,84310,2015-05-13
16124,1220372,337893,2015-05-13
17619,1020965,262902,2015-05-12
6178,705439,338960,2015-05-12
662,874668,320181,2015-05-12
17507,458337,230834,2015-05-12
2310,759353,220920,2015-05-13
783,899857,267882,2015-05-13
15698,1035814,342816,2015-05-13
12978,278940,354585,2015-05-13
4172,471929,395715,2015-05-13
5143,197548,77673,2015-05-12
5251,573466,56577,2015-05-12
11674,1035009,384087,2015-05-12
15767,723092,38437,2015-05-12
17011,342707,193488,2015-05-12
9234,626807,105108,2015-05-12
3043,1035814,65838,2015-05-12
15067,1035814,151178,2015-05-12
9412,1117293,465811,2015-05-12
1381,340001,188069,2015-05-12
6853,138131,134191,2015-05-13
12961,76757,439868,2015-05-13
11571,1341153,49544,2015-05-13
1095,76757,26284,2015-05-13
16016,1188496,328548,2015-05-13
5811,1052403,430200,2015-05-12
11402,1383839,212956,2015-05-12
4938,187404,443474,2015-05-12
4092,389532,441050,2015-05-12
7430,76757,43830,2015-05-12
5150,1035814,321905,2015-05-12
4141,523543,110151,2015-05-12
14857,1047384,113685,2015-05-12
7986,1033920,7804,2015-05-13
11485,442882,51483,2015-05-13
7326,229737,126557,2015-05-12
17025,1028669,119467,2015-05-12
6483,870323,416253,2015-05-12
17011,342707,232172,2015-05-12
11584,25922,407506,2015-05-13
4620,308623,155440,2015-05-13
6705,1085620,51650,2015-05-12
17639,343835,466008,2015-05-12
1645,389030,315545,2015-05-12
12820,573466,137974,2015-05-12
8565,1035814,191973,2015-05-12
707,1135249,210132,2015-05-12
12635,1324606,371327,2015-05-12
1074,340001,188069,2015-05-12
1652,1318154,274242,2015-05-12
2100,497935,63975,2015-05-12
5962,491908,150877,2015-05-12
15698,1035814,29940,2015-05-13
5471,1260190,123175,2015-05-13
13898,1071234,347014,2015-05-12
8423,227091,23762,2015-05-12
16889,879019,340329,2015-05-12
16203,1403769,282820,2015-05-12
1080,767480,173985,2015-05-12
15142,138131,376934,2015-05-12
4092,389532,171719,2015-05-12
5811,1052403,175660,2015-05-12
13521,76757,406473,2015-05-12
16185,138131,212006,2015-05-12
10098,853218,170403,2015-05-12
6853,138131,377286,2015-05-13
14282,227571,198364,2015-05-13
14262,1062953,401205,2015-05-13
8998,1178186,224614,2015-05-12
5799,1256988,382678,2015-05-13
11702,342236,5813,2015-05-13
15897,741611,16344,2015-05-13
11172,138131,379493,2015-05-13
8415,51595,410122,2015-05-12
16959,473366,379520,2015-05-12
7012,1035009,384087,2015-05-12
12820,573466,56577,2015-05-12
10973,626807,349047,2015-05-12
1938,761655,316472,2015-05-12
212,1217536,286647,2015-05-12
860,303586,449280,2015-05-13
7083,1240591,127567,2015-05-13
2100,497935,434273,2015-05-12
89,1047384,113685,2015-05-12
8654,216160,27127,2015-05-12
5811,1052403,17419,2015-05-12
6523,512833,37029,2015-05-12
16602,48896,318333,2015-05-12
11268,718852,32625,2015-05-13
9329,476207,27216,2015-05-13
11727,1310560,69174,2015-05-13
3200,386842,316472,2015-05-12
7834,668489,213356,2015-05-13
9151,265273,18679,2015-05-12
14393,1179018,84160,2015-05-13
7986,1033920,283579,2015-05-13
2731,1035814,114879,2015-05-13
2486,786265,11666,2015-05-13
10323,1035814,404067,2015-05-13
14559,1035814,320835,2015-05-12
15934,713186,39759,2015-05-12
4908,1079760,344071,2015-05-12
8415,51595,116675,2015-05-12
15767,723092,8641,2015-05-12
16025,210860,406473,2015-05-12
6610,8914,214332,2015-05-12
6101,831213,366213,2015-05-12
10925,1288706,72027,2015-05-12
5441,388255,186306,2015-05-12
12181,761332,84160,2015-05-12
10013,389532,355325,2015-05-12
14811,1340493,159624,2015-05-12
6483,870323,304314,2015-05-12
4172,471929,47863,2015-05-13
12978,278940,103776,2015-05-13
12978,278940,117438,2015-05-13
5962,491908,181315,2015-05-12
16097,889801,173680,2015-05-12
2100,497935,416187,2015-05-12
14261,227091,406601,2015-05-12
5811,1052403,151385,2015-05-12
5811,1052403,190534,2015-05-12
5811,1052403,165348,2015-05-12
3902,1035814,280939,2015-05-13
13963,1249442,96069,2015-05-13
11160,1172272,322032,2015-05-14
3194,1233483,329049,2015-05-14
7060,590602,337788,2015-05-14
8099,1374839,56782,2015-05-14
2229,1175440,36868,2015-05-14
16988,417594,417594,2015-05-14
4861,579018,406148,2015-05-13
6329,1116948,43101,2015-05-13
10218,832453,222789,2015-05-13
16676,250252,34853,2015-05-14
8087,1035814,72715,2015-05-13
8087,1035814,376151,2015-05-13
15792,59832,124065,2015-05-13
16486,1062712,362606,2015-05-13
13129,1252924,7943,2015-05-13
7296,408181,391189,2015-05-13
13433,1065793,156591,2015-05-13
14203,304328,144540,2015-05-13
4266,330462,369093,2015-05-13
14402,39706,250745,2015-05-13
2364,458981,247748,2015-05-13
17230,1005613,414914,2015-05-13
16556,1159485,417300,2015-05-13
9254,76757,449403,2015-05-13
17180,853312,56100,2015-05-13
11816,76757,54431,2015-05-13
3212,1220368,247376,2015-05-13
11528,53842,316472,2015-05-14
1965,254146,9569,2015-05-14
17109,64931,390824,2015-05-14
17109,64931,120262,2015-05-14
988,1090413,210087,2015-05-14
13441,1402220,51755,2015-05-14
5079,235392,321080,2015-05-14
17158,1038782,52928,2015-05-13
9404,155171,37254,2015-05-13
2065,618705,339975,2015-05-13
9777,875921,424996,2015-05-13
8232,1284067,137932,2015-05-14
9047,961324,223829,2015-05-14
295,636529,333183,2015-05-14
6291,1331553,336131,2015-05-13
10154,53842,73917,2015-05-14
10818,1027767,434277,2015-05-14
2229,1175440,36277,2015-05-14
16869,406584,204782,2015-05-14
11511,170096,288952,2015-05-13
16423,504978,44513,2015-05-13
16988,417594,32227,2015-05-14
16349,707728,247948,2015-05-13
3830,1361832,349109,2015-05-13
3648,843754,79378,2015-05-13
9430,389532,307355,2015-05-13
8924,1168756,369112,2015-05-13
6130,227091,259189,2015-05-13
1701,1336520,167610,2015-05-13
5427,1125532,114177,2015-05-13
6262,871414,73395,2015-05-13
8087,1035814,57247,2015-05-13
17109,64931,352082,2015-05-14
9842,569182,58059,2015-05-13
1955,865129,442015,2015-05-13
9399,318843,357541,2015-05-13
9081,581889,316907,2015-05-13
9218,1035814,95808,2015-05-13
10464,1311615,265012,2015-05-14
16871,1035814,334920,2015-05-14
8345,470891,388994,2015-05-14
2168,286535,215596,2015-05-14
4482,227091,306045,2015-05-13
4836,1116948,32581,2015-05-13
4411,677255,294438,2015-05-13
9700,145473,99907,2015-05-13
11338,851563,394931,2015-05-13
8215,76757,345694,2015-05-13
4590,618705,152195,2015-05-13
12288,185242,233439,2015-05-14
6962,1288354,349796,2015-05-14
484,341476,21886,2015-05-14
14793,1172272,322032,2015-05-14
458,1116948,377286,2015-05-13
12610,64099,134045,2015-05-13
10218,832453,450493,2015-05-13
11317,200329,202238,2015-05-13
8854,391231,328486,2015-05-13
9143,1035814,348352,2015-05-13
3674,227091,318206,2015-05-13
5538,417161,20740,2015-05-13
4577,629386,95356,2015-05-13
4577,629386,150586,2015-05-13
8863,470377,316181,2015-05-13
13284,308096,410122,2015-05-13
1428,927838,152017,2015-05-13
16476,461960,273661,2015-05-13
10694,810921,120109,2015-05-13
10926,1040857,368193,2015-05-13
14189,1273306,415882,2015-05-13
7403,1116948,122941,2015-05-13
14153,892371,129844,2015-05-13
1691,1255725,181550,2015-05-13
